location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGFR,IGF1R,AKT,ERK,a_ERK,a_AKT,GSK3b,IRF1,Gal9,pten
53,64,1063,quiescent,70,44,14,43.5,8,1,14,192,1,0.022748,0.204869,0.240321,0.271232,0.883635,7.15,44,0.341932,0.421486,0.299649,1
69,56,1064,quiescent,78,12,14,78,8,0,14,192,1,0.022774,0.204981,0.242001,0.271801,0.883798,7.15,44,0.342317,0.421707,0.300093,1
60,47,1067,quiescent,14.5,29,14,14.5,8,0,14,192,1,0.0226935,0.203891,0.235689,0.270051,0.883179,7.15,44,0.341082,0.420997,0.29843,1
52,61,1070,alive,123.5,7,14,48,8,1,14,192,0.00909542,0.0227544,0.20481,0.240569,0.271373,0.883656,7.15,44,0.34162,0.421292,0.297263,1
53,68,1072,quiescent,38,28,14,22.5,8,1,14,192,1,0.0227499,0.204842,0.240272,0.271275,0.883627,7.15,44,0.339284,0.419887,0.286801,1
51,60,1074,quiescent,63.5,31,14,15,8,1,14,192,1,0.022749,0.204766,0.240335,0.271254,0.883636,7.15,44,0.341957,0.4215,0.299722,1
49,53,1072,quiescent,43,38,14,43,8,0,14,192,1,0.0226863,0.203927,0.235295,0.269892,0.88314,7.15,44,0.340991,0.420946,0.298309,1
48,53,1071,quiescent,36.5,25,14,20.5,8,1,14,192,1,0.0226778,0.203839,0.234636,0.269709,0.883075,7.15,44,0.340873,0.420878,0.298161,1
50,44,1072,alive,89,34,14,38,8,1,14,192,0.0090555,0.0226545,0.203281,0.232533,0.269207,0.882863,7.15,44,0.33906,0.419801,0.289871,1
60,46,1072,quiescent,69.5,43,14,69.5,8,0,14,192,1,0.0226932,0.203867,0.235668,0.270044,0.883176,7.15,44,0.341097,0.421006,0.298474,1
68,45,1069,quiescent,69.5,43,14,24,8,1,14,192,1,0.0226975,0.203833,0.235901,0.270139,0.883199,7.15,44,0.341169,0.421047,0.298547,1
50,58,1065,quiescent,43.5,39,14,43.5,8,0,14,192,1,0.0227338,0.204543,0.239039,0.270925,0.883507,7.15,44,0.341773,0.421396,0.299521,1
68,44,1066,quiescent,103.5,15,14,32.5,8,2,14,192,1,0.0226982,0.203806,0.235953,0.270154,0.883204,7.15,44,0.34115,0.421036,0.298252,1
38,57,1063,quiescent,43.5,39,14,43.5,8,0,14,192,1,0.0227243,0.204244,0.238016,0.270719,0.883405,7.15,44,0.341631,0.421314,0.299289,1
67,46,1066,alive,143,46,14,100.5,8,2,14,192,0.00907386,0.0227005,0.203882,0.236046,0.270203,0.883212,7.15,44,0.341173,0.421048,0.298378,1
38,56,1065,quiescent,21,42,14,21,8,0,14,192,1,0.0227232,0.204208,0.237931,0.270697,0.883396,7.15,44,0.341616,0.421306,0.299255,1
66,50,1065,quiescent,61.5,27,14,61.5,8,0,14,192,1,0.0227185,0.204148,0.23723,0.270597,0.883326,7.15,44,0.341499,0.421237,0.299026,1
68,47,1068,quiescent,48.5,1,14,48.5,8,0,14,192,1,0.0227024,0.203937,0.23623,0.270244,0.883231,7.15,44,0.341236,0.421086,0.298645,1
70,51,1069,quiescent,155,22,14,82,8,1,14,192,1,0.0227462,0.204551,0.239849,0.271195,0.883586,7.15,44,0.341864,0.421445,0.299341,1
68,48,1071,quiescent,78,12,14,78,8,0,14,192,1,0.0227076,0.204019,0.236609,0.270358,0.883267,7.15,44,0.341317,0.421132,0.298755,1
71,48,1071,quiescent,130.5,21,14,71.5,8,2,14,192,1,0.0227126,0.204103,0.23724,0.270465,0.883332,7.15,44,0.341366,0.42116,0.298768,1
71,45,1071,quiescent,139.5,39,14,28.5,8,1,14,192,1,0.0226983,0.203849,0.236168,0.270155,0.883229,7.15,44,0.341135,0.421027,0.298382,1
45,74,1074,alive,186.5,37,14,26.5,8,2,14,192,0.0091052,0.0227789,0.205163,0.24282,0.271903,0.883878,7.15,44,0.33486,0.417275,0.270927,1
64,53,1075,quiescent,91,38,14,91,8,0,14,192,1,0.0227218,0.204369,0.237804,0.270667,0.883386,7.15,44,0.341517,0.421246,0.299011,1
64,54,1075,alive,25.5,3,14,9,8,1,14,192,0,0.0227252,0.204361,0.237133,0.260533,0.883992,7.15,44,0.266584,0.387699,0.185992,1
43,71,1077,alive,185,34,14,85,8,3,14,192,0.00911068,0.0227661,0.205036,0.241716,0.271627,0.883769,7.15,44,0.34215,0.421609,0.299675,1
54,69,1079,quiescent,149,10,14,29.5,8,3,14,192,1,0.0227539,0.20487,0.240527,0.271361,0.883651,7.15,44,0.34172,0.421353,0.297779,1
49,44,1078,quiescent,92.5,41,14,47,8,1,14,192,1,0.0226514,0.203264,0.23222,0.269139,0.88283,7.15,44,0.340579,0.420714,0.29773,1
47,52,1075,quiescent,141.5,43,14,141.5,8,0,14,192,1,0.0226636,0.203663,0.233514,0.269402,0.882964,7.15,44,0.340676,0.420767,0.29792,1
56,56,1075,alive,171.5,7,14,25,8,2,14,192,0.00909216,0.0227462,0.204667,0.239976,0.271195,0.8836,7.15,44,0.332826,0.416126,0.265861,1
52,60,1076,quiescent,186,36,14,25,8,2,14,192,1,0.0227583,0.204821,0.24085,0.271459,0.883682,7.15,44,0.341573,0.421261,0.296708,1
48,62,1077,alive,50.5,5,14,32.5,8,1,14,192,0.0090868,0.0227328,0.204567,0.238952,0.270903,0.883499,7.15,44,0.338364,0.419348,0.283938,1
55,63,1082,quiescent,188.5,41,14,59,8,2,14,192,1,0.0227639,0.205046,0.241542,0.271577,0.883754,7.15,44,0.342081,0.421568,0.299478,1
64,61,1080,quiescent,140.5,41,14,99,8,1,14,192,1,0.0227759,0.205203,0.24238,0.271839,0.883834,7.15,44,0.342354,0.421728,0.300175,1
28,65,1082,alive,174,12,14,111,8,3,14,192,0.00907243,0.0226969,0.203732,0.235963,0.270124,0.883207,7.15,44,0.341039,0.420969,0.298204,1
66,52,1080,quiescent,48.5,1,14,26.5,8,1,14,192,1,0.0227261,0.204343,0.237957,0.27076,0.883398,7.15,44,0.341503,0.421235,0.298226,1
50,41,1080,quiescent,166,44,14,146.5,8,1,14,192,1,0.0226577,0.203265,0.232744,0.269276,0.882883,7.15,44,0.340769,0.420825,0.298216,1
32,44,1080,alive,172,8,14,1.5,8,4,14,192,0,0.0227021,0.19613,0.182928,0.174417,0.882927,7.15,44,0.182415,0.369389,0.146265,1
68,41,1081,quiescent,175,14,14,65.5,8,2,14,192,1,0.0227076,0.203819,0.236758,0.270357,0.883286,7.15,44,0.341312,0.421129,0.298618,1
49,58,1075,quiescent,49,2,14,30,8,1,14,192,1,0.0227207,0.204413,0.238048,0.270641,0.883411,7.15,44,0.341525,0.421252,0.299107,1
63,54,1076,alive,72,0,14,29.5,8,1,14,192,0.00908382,0.0227254,0.204415,0.237982,0.270745,0.8834,7.15,44,0.3367,0.418371,0.278096,1
45,73,1077,quiescent,191.5,47,14,115,8,1,14,192,1,0.0227656,0.20506,0.241871,0.271614,0.883787,7.15,44,0.342091,0.421573,0.299733,1
56,57,1078,alive,139.5,39,14,1,8,2,14,192,0,0.0227557,0.18817,0.170532,0.162545,0.88191,7.15,44,0.178326,0.361075,0.145197,1
62,54,1078,quiescent,40,32,14,40,8,0,14,192,1,0.0227224,0.204425,0.237951,0.270678,0.883401,7.15,44,0.341502,0.421237,0.298963,1
70,50,1079,quiescent,45.5,43,14,14.5,8,1,14,192,1,0.0227312,0.204359,0.238635,0.270869,0.883467,7.15,44,0.341633,0.421312,0.299017,1
70,56,1085,quiescent,191.5,47,14,71,8,3,14,192,1,0.0227826,0.205062,0.242733,0.271987,0.883871,7.15,44,0.34238,0.421741,0.29976,1
48,52,1084,quiescent,84,24,14,84,8,0,14,192,1,0.0226691,0.203728,0.233957,0.26952,0.883008,7.15,44,0.340749,0.420808,0.298004,1
40,33,1085,alive,111,30,14,43,8,2,14,192,0.00907634,0.0227067,0.203405,0.236581,0.270338,0.883259,7.15,44,0.34056,0.420674,0.29436,1
48,51,1081,quiescent,33,18,14,33,8,0,14,192,1,0.0226625,0.20363,0.233427,0.269378,0.882955,7.15,44,0.340658,0.420757,0.297888,1
40,39,1082,alive,92,40,14,2,8,3,14,192,0,0.022696,0.200248,0.195686,0.186307,0.883834,7.15,44,0.181739,0.371323,0.131178,1
69,48,1084,quiescent,36.5,25,14,36.5,8,0,14,192,1,0.0227084,0.204042,0.236759,0.270374,0.883283,7.15,44,0.341321,0.421134,0.298749,1
40,34,1085,alive,120,0,14,5.5,8,2,14,192,0,0.0227047,0.203292,0.230133,0.239899,0.884546,7.15,44,0.22919,0.378578,0.168019,1
58,57,1083,quiescent,22,44,14,22,8,0,14,192,1,0.022746,0.204743,0.239932,0.27119,0.883596,7.15,44,0.341877,0.421453,0.299527,1
66,61,1086,quiescent,184.5,33,14,96,8,3,14,192,1,0.0227746,0.205176,0.242255,0.271811,0.883821,7.15,44,0.342352,0.421728,0.300096,1
65,61,1084,quiescent,174.5,13,14,33.5,8,2,14,192,1,0.0227766,0.205142,0.242271,0.271858,0.883821,7.15,44,0.342053,0.421544,0.298135,1
55,69,1087,alive,184,32,14,26,8,4,14,192,0.00909501,0.0227534,0.204891,0.240622,0.27135,0.883663,7.15,44,0.334085,0.416842,0.269219,1
50,72,1089,alive,117,42,14,51.5,8,2,14,192,0.00910167,0.02277,0.204983,0.241858,0.271713,0.883781,7.15,44,0.342002,0.421517,0.298458,1
28,63,1089,alive,153.5,19,14,46,8,4,14,192,0.00907798,0.0226844,0.20354,0.234537,0.269858,0.883054,7.15,44,0.340571,0.420692,0.29535,1
70,46,1090,quiescent,63.5,31,14,30.5,8,1,14,192,1,0.0226991,0.203895,0.236144,0.270172,0.883224,7.15,44,0.341171,0.421048,0.298515,1
51,70,1091,quiescent,114,36,14,71,8,1,14,192,1,0.0227575,0.204932,0.241082,0.271438,0.883711,7.15,44,0.342062,0.42156,0.299803,1
50,43,1086,quiescent,38,28,14,38,8,0,14,192,1,0.0226573,0.203289,0.232539,0.269268,0.882859,7.15,44,0.34075,0.420814,0.298123,1
51,39,1088,quiescent,18.5,37,14,18.5,8,0,14,192,1,0.0226719,0.203363,0.233854,0.269583,0.882994,7.15,44,0.341014,0.420966,0.298597,1
50,42,1087,quiescent,165.5,43,14,165.5,8,0,14,192,1,0.0226566,0.203272,0.232601,0.269253,0.882868,7.15,44,0.340748,0.420813,0.298165,1
61,43,1088,alive,100.5,9,14,37,8,2,14,192,0.00909078,0.0227164,0.204,0.237532,0.270548,0.883361,7.15,44,0.339693,0.420149,0.289887,1
51,40,1092,quiescent,28.5,9,14,28.5,8,0,14,192,1,0.0226691,0.203359,0.23362,0.269523,0.88297,7.15,44,0.340962,0.420936,0.298516,1
57,57,1090,quiescent,38,28,14,38,8,0,14,192,1,0.022749,0.204755,0.240183,0.271255,0.883621,7.15,44,0.341936,0.421488,0.299642,1
32,43,1092,quiescent,182.5,29,14,105.5,8,2,14,192,1,0.0227083,0.203449,0.236319,0.270376,0.88323,7.15,44,0.341432,0.421201,0.298948,1
55,64,1093,alive,73.5,3,14,17.5,8,2,14,192,0.00908739,0.0227343,0.205016,0.24139,0.270916,0.883781,7.15,44,0.317054,0.407713,0.233039,1
59,59,1093,alive,81.5,19,14,12.5,8,3,14,192,0,0.0227635,0.204992,0.241439,0.268334,0.883964,7.15,44,0.292906,0.396891,0.201546,1
70,49,1092,quiescent,127.5,15,14,127.5,8,0,14,192,1,0.0227193,0.2042,0.23769,0.270611,0.883375,7.15,44,0.341478,0.421224,0.298945,1
71,47,1096,quiescent,98,4,14,69.5,8,1,14,192,1,0.0227057,0.203998,0.236712,0.270315,0.883281,7.15,44,0.341261,0.421099,0.298629,1
62,55,1095,quiescent,18.5,37,14,18.5,8,0,14,192,1,0.022731,0.204554,0.238671,0.270865,0.883472,7.15,44,0.341629,0.421309,0.299127,1
38,28,1094,alive,187.5,39,14,16,8,5,14,192,0.0090566,0.022631,0.202887,0.234117,0.268668,0.883086,7.15,44,0.310459,0.404549,0.224562,1
63,55,1095,quiescent,117,42,14,33.5,8,1,14,192,1,0.0227364,0.204593,0.238873,0.270984,0.883487,7.15,44,0.341624,0.421304,0.298243,1
31,41,1099,alive,145,2,14,18.5,8,1,14,192,0.00906647,0.0226556,0.203148,0.234279,0.269217,0.883067,7.15,44,0.319131,0.408793,0.23776,1
67,60,1101,alive,178,20,14,7.5,8,4,14,192,0,0.022776,0.205018,0.240179,0.255553,0.884676,7.15,44,0.252096,0.38365,0.175943,1
49,51,1103,quiescent,144.5,1,14,144.5,8,0,14,192,1,0.0226683,0.203695,0.233889,0.269503,0.883001,7.15,44,0.340733,0.420799,0.297974,1
42,38,1105,alive,46,44,14,10.5,8,2,14,192,0,0.0226651,0.203264,0.234344,0.263415,0.883469,7.15,44,0.278515,0.391569,0.193758,1
27,65,1106,alive,164.5,41,14,31,8,3,14,192,0.00906592,0.0226806,0.203451,0.234401,0.269773,0.883044,7.15,44,0.336896,0.418508,0.28026,1
32,39,1108,alive,100.5,9,14,10.5,8,4,14,192,0,0.022684,0.203148,0.234137,0.26325,0.883455,7.15,44,0.276504,0.390877,0.187018,1
71,57,1108,alive,184,32,14,44,8,3,14,192,0.00911028,0.0227916,0.205,0.242857,0.272187,0.883873,7.15,44,0.341926,0.421459,0.296487,1
46,63,1109,alive,69.5,43,14,45.5,8,1,14,192,0.00909138,0.0227179,0.204439,0.237808,0.270579,0.883387,7.15,44,0.340899,0.420874,0.295624,1
69,52,1105,quiescent,90,36,14,47.5,8,2,14,192,1,0.0227488,0.204602,0.239956,0.271252,0.883596,7.15,44,0.341884,0.421455,0.29905,1
56,63,1106,alive,153,18,14,23.5,8,3,14,192,0.00910226,0.0227715,0.205122,0.242204,0.271743,0.88382,7.15,44,0.331095,0.415137,0.260481,1
52,35,1103,quiescent,83,22,14,63.5,8,1,14,192,1,0.022699,0.203536,0.236007,0.27017,0.883208,7.15,44,0.341463,0.421225,0.29921,1
27,64,1109,quiescent,112,32,14,112,8,0,14,192,1,0.0226742,0.203429,0.234082,0.269633,0.883018,7.15,44,0.340761,0.420812,0.297976,1
40,28,1110,alive,159.5,31,14,50,8,1,14,192,0.00907911,0.0226872,0.202941,0.234581,0.26992,0.883056,7.15,44,0.340885,0.42088,0.296823,1
56,58,1111,alive,87,30,14,1.5,8,3,14,192,0,0.0227634,0.197512,0.187136,0.175557,0.88339,7.15,44,0.182804,0.369425,0.146085,1
73,48,1110,alive,181.5,27,14,25.5,8,1,14,192,0.00908026,0.0227165,0.204072,0.237605,0.270548,0.883368,7.15,44,0.332962,0.416217,0.266983,1
41,29,1109,alive,175.5,15,14,31,8,1,14,192,0.00907186,0.0226954,0.203067,0.235307,0.270098,0.883129,7.15,44,0.337195,0.418676,0.280787,1
57,59,1110,alive,114.5,37,14,36.5,8,1,14,192,0.00910047,0.022767,0.204958,0.241404,0.271649,0.883735,7.15,44,0.340344,0.420514,0.290367,1
50,59,1110,quiescent,42.5,37,14,22,8,1,14,192,1,0.0227433,0.20462,0.239642,0.271133,0.883564,7.15,44,0.341146,0.42101,0.295312,1
44,73,1111,alive,175,14,14,3.5,8,3,14,192,0,0.0227693,0.204681,0.223484,0.216704,0.885279,7.15,44,0.204159,0.374547,0.151794,1
49,29,1111,quiescent,136,32,14,22.5,8,1,14,192,1,0.0226552,0.20286,0.232785,0.269219,0.882891,7.15,44,0.340555,0.420698,0.29743,1
62,64,1115,alive,179.5,23,14,63,8,1,14,192,0.00912332,0.0227977,0.20547,0.24408,0.272316,0.883997,7.15,44,0.342632,0.421887,0.299902,1
47,29,1116,quiescent,133.5,27,14,36.5,8,2,14,192,1,0.0226631,0.202892,0.233156,0.269393,0.882922,7.15,44,0.340785,0.420833,0.297878,1
31,62,1112,alive,178.5,21,14,5,8,3,14,192,0,0.0227538,0.204069,0.230478,0.23575,0.884862,7.15,44,0.221131,0.377105,0.156375,1
69,43,1114,alive,177.5,19,14,85,8,3,14,192,0.00907263,0.0226974,0.203772,0.235961,0.270135,0.883207,7.15,44,0.341134,0.421026,0.298236,1
36,49,1117,alive,145.5,3,14,7,8,2,14,192,0,0.0227177,0.203747,0.233999,0.251202,0.884247,7.15,44,0.246377,0.382252,0.175657,1
49,71,1116,quiescent,169,2,14,169,8,0,14,192,1,0.0227577,0.204931,0.241117,0.271443,0.883714,7.15,44,0.342048,0.421552,0.299783,1
27,63,1113,quiescent,135,30,14,26,8,2,14,192,1,0.0226699,0.203357,0.233575,0.269541,0.882965,7.15,44,0.340654,0.42075,0.297293,1
46,74,1115,alive,76,8,14,14.5,8,2,14,192,0.00907118,0.0226937,0.205049,0.242112,0.270002,0.883926,7.15,44,0.304958,0.40199,0.216989,1
52,59,1118,alive,118.5,45,14,38.5,8,2,14,192,0.00909953,0.0227647,0.204855,0.241331,0.271597,0.883729,7.15,44,0.340729,0.420748,0.292147,1
69,44,1121,quiescent,60,24,14,60,8,0,14,192,1,0.0226961,0.203794,0.235862,0.270107,0.883197,7.15,44,0.341144,0.421033,0.298503,1
58,60,1123,alive,148,8,14,99.5,8,2,14,192,0.00911414,0.0227748,0.205134,0.242254,0.271816,0.883821,7.15,44,0.342294,0.421692,0.299926,1
66,62,1125,alive,134,28,14,41.5,8,3,14,192,0.00910463,0.0227774,0.205172,0.242428,0.271874,0.883837,7.15,44,0.341424,0.421162,0.294871,1
69,41,1124,alive,162.5,37,14,40.5,8,5,14,192,0.0090748,0.0227028,0.203648,0.236146,0.270255,0.883219,7.15,44,0.340179,0.420447,0.292684,1
43,38,1122,quiescent,38,28,14,38,8,0,14,192,1,0.0226669,0.203239,0.233904,0.26947,0.883006,7.15,44,0.340756,0.420813,0.298151,1
55,68,1123,alive,126.5,13,14,34,8,2,14,192,0.00910614,0.0227548,0.204909,0.24062,0.271381,0.88366,7.15,44,0.33937,0.419936,0.286899,1
43,37,1122,quiescent,89,34,14,89,8,0,14,192,1,0.0226692,0.203222,0.234016,0.269521,0.883016,7.15,44,0.3408,0.420839,0.298212,1
38,29,1124,alive,155.5,23,14,22,8,1,14,192,0.00906668,0.0226825,0.203039,0.234962,0.269811,0.883107,7.15,44,0.327449,0.413162,0.253823,1
63,63,1124,quiescent,104.5,17,14,104.5,8,0,14,192,1,0.0227877,0.205337,0.243207,0.272098,0.883911,7.15,44,0.342577,0.421859,0.300528,1
33,42,1120,alive,169.5,3,14,14.5,8,2,14,192,0.00905369,0.0226237,0.203486,0.236444,0.268485,0.883371,7.15,44,0.304042,0.401606,0.216452,1
55,62,1123,alive,164.5,41,14,49,8,1,14,192,0.00910202,0.0227709,0.20504,0.241842,0.271733,0.883779,7.15,44,0.341921,0.421467,0.297888,1
52,34,1126,alive,169,2,14,85.5,8,2,14,192,0.0090749,0.0227031,0.203548,0.236393,0.270259,0.883247,7.15,44,0.341421,0.421198,0.298799,1
64,64,1119,alive,168,0,14,168,8,0,14,192,0.00911882,0.0227865,0.205303,0.243015,0.272072,0.883892,7.15,44,0.34259,0.421867,0.300558,1
49,76,1121,alive,168,0,14,32,8,3,14,192,0.00909257,0.0227473,0.204674,0.23981,0.27122,0.883578,7.15,44,0.338402,0.419364,0.283465,1
63,62,1122,quiescent,111,30,14,51.5,8,2,14,192,1,0.0227843,0.205303,0.243005,0.272024,0.883893,7.15,44,0.34247,0.421795,0.300223,1
53,41,1121,quiescent,91.5,39,14,91.5,8,0,14,192,1,0.0226933,0.203625,0.235455,0.270048,0.883151,7.15,44,0.341327,0.421145,0.29903,1
63,43,1121,alive,163.5,39,14,47.5,8,2,14,192,0.00908269,0.0227225,0.204027,0.237868,0.270682,0.883392,7.15,44,0.341173,0.421037,0.296596,1
56,59,1126,alive,160,32,14,23,8,1,14,192,0.00909871,0.0227626,0.204938,0.241447,0.27155,0.883747,7.15,44,0.330293,0.414693,0.258959,1
39,66,1120,alive,107,22,14,55,8,1,14,192,0.00910478,0.0227514,0.204704,0.240124,0.271309,0.88361,7.15,44,0.341837,0.421426,0.298484,1
48,29,1123,alive,165,42,14,165,8,0,14,192,0.00906813,0.0226598,0.202861,0.232844,0.269322,0.88289,7.15,44,0.340867,0.420884,0.298372,1
49,70,1121,quiescent,102.5,13,14,102.5,8,0,14,192,1,0.0227499,0.204869,0.240533,0.271273,0.883657,7.15,44,0.341939,0.421489,0.299645,1
48,70,1124,quiescent,22.5,45,14,22.5,8,0,14,192,1,0.0227459,0.204834,0.240227,0.271186,0.883627,7.15,44,0.341873,0.421451,0.299551,1
53,34,1124,alive,163,38,14,106,8,1,14,192,0.00907705,0.0227084,0.203632,0.236845,0.270375,0.883292,7.15,44,0.341581,0.421292,0.299292,1
29,45,1123,alive,162.5,37,14,18.5,8,4,14,192,0.0090645,0.0226507,0.203046,0.233485,0.269113,0.882983,7.15,44,0.319016,0.408736,0.237545,1
71,46,1126,quiescent,73,2,14,36,8,1,14,192,1,0.0227011,0.203916,0.236378,0.270216,0.883249,7.15,44,0.341182,0.421054,0.298479,1
71,41,1125,alive,161,34,14,27,8,2,14,192,0.00907306,0.0226985,0.203553,0.235842,0.27016,0.883191,7.15,44,0.334261,0.416969,0.271195,1
28,55,1125,alive,160.5,33,14,27,8,4,14,192,0.00906501,0.0226783,0.203366,0.233891,0.269726,0.882988,7.15,44,0.333721,0.416668,0.269293,1
72,46,1128,quiescent,101.5,11,14,19.5,8,2,14,192,1,0.0227044,0.203941,0.236705,0.270286,0.883282,7.15,44,0.341191,0.421057,0.298276,1
53,35,1127,alive,160,32,14,99.5,8,2,14,192,0.00908747,0.0227081,0.203648,0.236733,0.270369,0.88328,7.15,44,0.341568,0.421284,0.299213,1
44,37,1126,quiescent,21.5,43,14,21.5,8,0,14,192,1,0.0226602,0.203145,0.233277,0.269327,0.882942,7.15,44,0.340696,0.420781,0.298081,1
48,28,1127,quiescent,127,14,14,62,8,3,14,192,1,0.0226577,0.202802,0.232691,0.269277,0.882875,7.15,44,0.340779,0.420831,0.29806,1
42,69,1128,alive,118.5,45,14,31.5,8,1,14,192,0.00909815,0.0227612,0.204903,0.241008,0.271522,0.883696,7.15,44,0.338401,0.419356,0.282913,1
48,72,1130,quiescent,17,34,14,17,8,0,14,192,1,0.0227545,0.204897,0.240857,0.271373,0.883688,7.15,44,0.34198,0.421511,0.299659,1
31,40,1128,quiescent,150,12,14,117,8,2,14,192,1,0.0226869,0.203089,0.234224,0.269915,0.883014,7.15,44,0.341271,0.421113,0.298833,1
32,37,1129,alive,119,46,14,11.5,8,2,14,192,0,0.0227018,0.203113,0.234069,0.264877,0.883335,7.15,44,0.285927,0.394231,0.199436,1
34,42,1125,alive,155,22,14,76.5,8,2,14,192,0.00907742,0.0227094,0.203606,0.23678,0.270396,0.883281,7.15,44,0.34145,0.421212,0.298579,1
70,54,1126,quiescent,138.5,37,14,63.5,8,1,14,192,1,0.0227718,0.204915,0.2419,0.271752,0.883788,7.15,44,0.342233,0.421657,0.299669,1
30,46,1128,alive,157,26,14,59,8,2,14,192,0.00907802,0.0227109,0.203464,0.236444,0.270432,0.883248,7.15,44,0.34137,0.421162,0.29801,1
72,48,1127,quiescent,104,16,14,104,8,0,14,192,1,0.0227148,0.204118,0.23746,0.270511,0.883354,7.15,44,0.341395,0.421176,0.298801,1
38,33,1125,alive,134.5,29,14,8,8,2,14,192,0,0.0227164,0.203449,0.23608,0.256605,0.884129,7.15,44,0.256726,0.384878,0.179791,1
45,25,1126,alive,155.5,23,14,27.5,8,1,14,192,0.00906009,0.022666,0.202825,0.233884,0.269452,0.883004,7.15,44,0.334243,0.416974,0.2721,1
29,39,1128,alive,155.5,23,14,138.5,8,1,14,192,0.00907089,0.0226667,0.202738,0.232327,0.26948,0.88282,7.15,44,0.341033,0.420979,0.298529,1
50,29,1127,quiescent,154.5,21,14,39.5,8,2,14,192,1,0.0226591,0.202843,0.232821,0.269306,0.88289,7.15,44,0.339468,0.420043,0.291514,1
59,41,1124,alive,52,8,14,7,8,2,14,192,0,0.0227227,0.203865,0.234972,0.251489,0.884347,7.15,44,0.246496,0.382279,0.175654,1
53,43,1123,quiescent,22,44,14,22,8,0,14,192,1,0.0226768,0.203521,0.234127,0.26969,0.883019,7.15,44,0.341039,0.420979,0.298556,1
53,42,1125,quiescent,91,38,14,91,8,0,14,192,1,0.0226841,0.203564,0.234715,0.269849,0.883078,7.15,44,0.341174,0.421057,0.298791,1
64,49,1122,quiescent,44.5,41,14,14.5,8,1,14,192,1,0.022718,0.204054,0.236971,0.270587,0.883298,7.15,44,0.341385,0.421168,0.298031,1
62,63,1124,alive,152.5,17,14,62.5,8,1,14,192,0.00911145,0.0227945,0.205429,0.243834,0.272245,0.883973,7.15,44,0.342559,0.421844,0.299762,1
50,33,1119,quiescent,103,14,14,45,8,1,14,192,1,0.0226772,0.20325,0.234509,0.269696,0.883063,7.15,44,0.340922,0.420908,0.297936,1
54,35,1122,alive,151,14,14,27.5,8,4,14,192,0.00908149,0.0227195,0.203685,0.237587,0.270617,0.883365,7.15,44,0.33499,0.417379,0.272771,1
49,33,1119,quiescent,43,38,14,16.5,8,1,14,192,1,0.0226692,0.203136,0.233695,0.269525,0.882978,7.15,44,0.340979,0.420947,0.298446,1
51,71,1121,quiescent,107.5,23,14,93,8,1,14,192,1,0.0227674,0.205015,0.241878,0.271655,0.883788,7.15,44,0.342202,0.42164,0.299984,1
47,69,1120,alive,103,14,14,7.5,8,2,14,192,0,0.0227301,0.204643,0.237438,0.254666,0.884416,7.15,44,0.251997,0.383634,0.178183,1
52,43,1124,quiescent,68.5,41,14,17,8,1,14,192,1,0.0226667,0.203387,0.233437,0.269471,0.882952,7.15,44,0.340563,0.420696,0.296624,1
72,50,1121,alive,149.5,11,14,36.5,8,3,14,192,0.00909086,0.022743,0.20443,0.239533,0.271126,0.883553,7.15,44,0.339957,0.420294,0.289735,1
51,33,1126,quiescent,129,18,14,129,8,0,14,192,1,0.0226928,0.203391,0.235543,0.270036,0.883162,7.15,44,0.341379,0.421177,0.299083,1
28,60,1125,alive,148,8,14,83,8,1,14,192,0.00906624,0.0226814,0.203473,0.234246,0.269792,0.88303,7.15,44,0.340857,0.420866,0.297873,1
40,27,1126,alive,140,40,14,24,8,2,14,192,0.0090647,0.0226775,0.202841,0.23408,0.269708,0.883013,7.15,44,0.33062,0.414915,0.261489,1
67,58,1126,alive,108,24,14,13,8,2,14,192,0,0.0227712,0.204948,0.241592,0.268908,0.883945,7.15,44,0.297024,0.398569,0.208471,1
49,50,1127,quiescent,67.5,39,14,67.5,8,0,14,192,1,0.0226632,0.203609,0.233469,0.269393,0.882959,7.15,44,0.340664,0.42076,0.297869,1
67,59,1128,alive,146.5,5,14,54,8,3,14,192,0.00910492,0.0227782,0.205122,0.242323,0.271891,0.883827,7.15,44,0.342241,0.421658,0.299017,1
35,60,1125,quiescent,142,44,14,54,8,3,14,192,1,0.0227633,0.204638,0.24094,0.27157,0.883687,7.15,44,0.342094,0.421576,0.298918,1
59,40,1127,alive,144,0,14,7.5,8,3,14,192,0,0.0227345,0.203971,0.236568,0.254518,0.884329,7.15,44,0.251975,0.383629,0.178146,1
43,69,1128,alive,138.5,37,14,33.5,8,2,14,192,0.00909473,0.0227527,0.204837,0.240412,0.271336,0.883639,7.15,44,0.339155,0.419809,0.286129,1
67,63,1126,alive,145.5,3,14,47.5,8,1,14,192,0.00910492,0.0227782,0.205191,0.242565,0.271889,0.883851,7.15,44,0.341954,0.421483,0.297669,1
70,43,1124,quiescent,61.5,27,14,61.5,8,0,14,192,1,0.0226961,0.203749,0.235906,0.270106,0.883202,7.15,44,0.341133,0.421026,0.298454,1
50,75,1125,alive,123.5,7,14,6,8,3,14,192,0,0.0227434,0.204551,0.234927,0.245167,0.884758,7.15,44,0.235387,0.379802,0.169575,1
